,log_dir,frame_per_second,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,crash_sidewalk_rate,crash_vehicle_rate,idle_rate,speed_km_h,max_step_rate,success_rate,episode_reward,episode_length
15,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1738,-0.00012550662280633472,0.42808339045597954,1516.9444498306666,758.4721005953276,1341.4387554511045,1.6121667623519897,0.9999133795117721,640000,497,15,368.0923318862915,0.005833333333333334,0.0,0.0,62.17790257434311,0.0,0.92,1605.6519744300874,1248.52
16,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1741,-0.0006657619832250743,0.4312109747567238,5268.516569401668,2634.2576224791696,3241.7825957665077,-6.4615478515625,1.000081193408905,680000,529,16,390.4974150657654,0.0217,0.0,6.666666666666667e-05,61.70279164259118,0.0,0.91,1469.430862384833,1239.68
17,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1743,-0.0012861975219446975,0.395782168648946,2904.5464536226714,1452.2719353211232,2359.1381775293594,0.24538466334342957,0.9999622591795065,720000,560,17,413.05691480636597,0.0095,0.0,3.3333333333333335e-05,62.88182268756293,0.0,0.91,1530.7884072212403,1235.84
18,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1741,1.345064195517737e-05,0.37308592137235863,3054.8325688093137,1527.4162983429737,2839.178987581302,-1.6969887018203735,1.0001583364529487,760000,592,18,436.39695405960083,0.0143,0.0,3.3333333333333335e-05,61.86986401645882,0.0,0.92,1423.3587531885173,1236.82
19,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1743,-0.00029510916374886456,0.3180963132817012,1999.387493563921,999.6934486682599,1631.8933699436677,1.0703972578048706,0.9996452904282472,800000,624,19,458.8924751281738,0.005433333333333333,0.0,0.0,62.47276714326214,0.0,0.93,1416.121367805866,1240.71
20,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1743,-0.000702344486489892,0.3043887884093401,5367.623431826861,2683.811006242801,4306.480549328144,-3.6910643577575684,0.9998786828838861,840000,658,20,481.84909296035767,0.017233333333333333,0.0,3.3333333333333335e-05,61.79464085992619,0.0,0.94,1516.1159287256223,1237.71
21,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1745,-0.001045307387278463,0.2962098069489002,3468.396544412466,1734.1972217168563,3059.7268739357974,-0.750266969203949,0.9997312621046335,880000,690,21,504.2735347747803,0.013366666666666667,0.0,3.3333333333333335e-05,62.15186172798482,0.0,0.94,1534.0751843479372,1226.88
22,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1745,0.0002982269885997551,0.29850144694821956,1565.6788227374736,782.8397079859025,1529.6698384602864,1.761494517326355,0.9999463665561799,920000,723,22,527.1965291500092,0.005033333333333333,0.0,0.0,63.67328585774669,0.0,0.93,1535.703328935999,1224.94
23,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1744,-0.00026694492926486793,0.2818639979339563,1762.159334701147,881.0794009624383,1381.4218295121805,-0.04047374427318573,1.000414341306075,960000,756,23,550.3950078487396,0.0071333333333333335,0.0,0.0,62.75876480587851,0.0,0.94,1558.5659493991384,1222.89
24,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1745,-0.00027979836360408135,0.2516113070341257,4796.541727310572,2398.270584869385,4562.5331195537865,-9.793705940246582,1.000010348054079,1000000,788,24,572.9280228614807,0.028933333333333332,0.0,6.666666666666667e-05,61.98751832866527,0.0,0.91,1486.5425953480037,1227.53
25,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1747,-1.9037532799232465e-05,0.19107120482203288,2508.749811866956,1254.374887838119,2219.124902104109,-0.4521333575248718,0.9996455489442899,1040000,820,25,595.1822850704193,0.006366666666666666,0.0,0.0,63.7812652594042,0.0,0.92,1405.9127142517636,1222.48
26,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1746,0.00016009098229308923,0.14349498444069655,3333.8010310637646,1666.900669225057,3172.4999430974326,-0.29390448331832886,0.9999707248348456,1080000,855,26,618.4031007289886,0.010966666666666666,0.0,3.3333333333333335e-05,64.10720077607166,0.0,0.91,1349.5810062514242,1210.93
27,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1745,-0.0007368815325510999,0.12305742942799743,3022.2731347695376,1511.1358217483912,2301.3101675180287,0.4119185507297516,0.9999309586408811,1120000,888,27,641.5881659984589,0.0091,0.0,3.3333333333333335e-05,64.74586323475077,0.0,0.95,1654.8577590037685,1197.34
28,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1743,-0.00050273128435947,0.13889304001170855,3978.8814692570613,1989.4402249751947,3961.142751351381,-3.9544870853424072,1.0001918787375474,1160000,923,28,665.3891398906708,0.019266666666666668,0.0,3.3333333333333335e-05,63.558187330512936,0.0,0.94,1523.4184420417178,1194.54
29,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1743,-0.00033197220894717015,0.1430669416816762,6422.194262930063,3211.0968078808905,4639.404658469176,0.2456977516412735,1.0002123509079983,1200000,956,29,688.4153189659119,0.0119,0.0,3.3333333333333335e-05,64.10788383290642,0.0,0.92,1482.0796214041998,1186.86
30,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1743,-0.0007228364328441854,0.16025577960774684,7099.589167003142,3549.793872265938,5275.991658000457,-1.9788659811019897,0.9998099472660285,1240000,988,30,711.3523271083832,0.020633333333333333,0.0,6.666666666666667e-05,64.18383998769076,0.0,0.91,1315.4269370473294,1190.26
31,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1739,-0.00041762446863009617,0.13689928516888847,3501.654202524821,1750.8266805795522,2602.3418826763445,2.236250638961792,0.9998478900545683,1280000,1025,31,735.8027729988098,0.006933333333333333,0.0,3.3333333333333335e-05,63.50133214124887,0.0,0.91,1490.813257046081,1178.81
32,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1737,4.578395537697734e-05,0.15134516189543482,5614.308711516552,2807.1544147198015,4461.494351303883,-0.5562816858291626,0.9999928681132121,1320000,1057,32,759.643317937851,0.005566666666666667,0.0,0.0,65.88124003707895,0.0,0.93,1487.3112533252531,1184.61
33,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1736,-0.0005485194443817585,0.13615951840407572,6866.923080952963,3433.460995894212,4643.349769465129,-1.600218415260315,1.0000779633338635,1360000,1090,33,783.1899418830872,0.012966666666666666,0.0,3.3333333333333335e-05,64.08693102216998,0.0,0.91,1549.2117945427744,1180.92
34,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1734,-0.000274247120325573,0.09597333017960549,1117.0467935024164,558.5231216821915,988.3028968419784,1.1969267129898071,0.9998765644736779,1400000,1126,34,807.2383348941803,0.0067666666666666665,0.0,0.0,64.84937737201916,0.0,0.92,1563.5362305396816,1187.05
35,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1733,-0.0012953425481473692,0.10331724374913252,8601.85811920166,4300.927766936865,6286.376079676702,-8.865094184875488,0.9996313627331684,1440000,1158,35,830.5588138103485,0.0229,0.0,0.0001,64.72522725826428,0.0,0.89,1309.334489463647,1184.95
36,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1731,-0.0004855393277233443,0.08686690371325359,4941.263238994892,2470.6311297490047,4302.423987647815,-0.9432361125946045,0.9999529665861374,1480000,1193,36,854.7137367725372,0.0167,0.0,3.3333333333333335e-05,63.891118258070655,0.0,0.92,1301.518585284115,1187.93
37,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1729,-0.00018785555853705424,0.12336058702487021,5234.691462003268,2617.3455295856184,4695.449792441344,-1.3327068090438843,0.9999706319509408,1520000,1227,37,878.845901966095,0.012866666666666667,0.0,6.666666666666667e-05,64.76883956354594,0.0,0.91,1203.1391021668678,1186.13
38,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1726,-0.0003171075895154037,0.04900941112995124,6464.396483964187,3232.1979117760293,5061.085476009663,-2.0133543014526367,1.0000593050932274,1560000,1259,38,903.3268048763275,0.018166666666666668,0.0,6.666666666666667e-05,65.04829891108325,0.0,0.95,1404.0585494749196,1186.45
39,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1724,-0.0009019033950514709,0.07510145885798221,6077.47234479464,3038.735268812913,5337.420310524182,-3.045111656188965,1.0005805702927786,1600000,1294,39,927.901762008667,0.0164,0.0,3.3333333333333335e-05,63.29111096085207,0.0,0.93,1364.5635106412751,1184.1
40,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1722,-0.0003805020001704972,0.037865989308547565,982.963736137977,491.4814888685178,1013.6324275187957,2.0906245708465576,1.0006995874719742,1640000,1327,40,951.8350260257721,0.005533333333333334,0.0,0.0,66.12239313715968,0.0,0.95,1474.634913303284,1184.42
41,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1721,-0.00039713087637956515,-0.003019422851652146,2940.587022810716,1470.2931195283547,3321.99666403746,-3.2895729541778564,1.0004410959207095,1680000,1359,41,975.6503000259399,0.007033333333333333,0.0,0.0,65.79504876942299,0.0,0.95,1525.9856144696023,1182.71
42,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1719,-0.0002962203700847637,-0.025617513968012273,8841.233745985764,4420.616568716979,6179.363722023597,-2.2837963104248047,1.000413366082387,1720000,1396,42,1000.2864799499512,0.017633333333333334,0.0,3.3333333333333335e-05,64.7790858147319,0.0,0.95,1493.4437226443545,1176.43
43,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1718,-0.00035458172235685665,-0.02695527335193056,13116.38284716484,6558.191039960812,8447.370614115398,-4.981375217437744,0.9998412605661612,1760000,1429,43,1024.133425951004,0.0192,0.0,3.3333333333333335e-05,65.27212663329131,0.0,0.92,1131.0004146305225,1179.85
44,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1716,-0.0009515347618733544,-0.02913357121690821,16395.568064586932,8197.783109439948,9570.661234752948,0.3152027428150177,0.9997734581430753,1800000,1463,44,1048.4761991500854,0.0249,0.0,6.666666666666667e-05,64.1925948990458,0.0,0.89,902.0212952503084,1175.4
45,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1714,-0.0009018762417746564,-0.05072389862422521,11366.128514685997,5683.063342519907,8203.177346919134,-6.061467170715332,0.9999189426501592,1840000,1497,45,1073.0514228343964,0.030833333333333334,0.0,0.0001,64.64884095554574,0.0,0.88,758.7148112101604,1174.88
46,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1713,0.00022905642862240663,-0.06990995476461159,5132.814249224541,2566.4073579934925,4941.757773981339,2.2950756549835205,0.9999836752429987,1880000,1532,46,1097.3522689342499,0.006866666666666667,0.0,0.0,65.75590147237766,0.0,0.91,1010.1703701825946,1170.74
47,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1712,-0.0003514355234354018,-0.085572065341358,8140.293682313577,4070.146497120001,5920.740071135301,1.9328869581222534,0.9999185157892031,1920000,1565,47,1121.2657039165497,0.009233333333333333,0.0,3.3333333333333335e-05,65.91529221575568,0.0,0.92,1199.7757032520492,1172.1
48,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1711,-0.00037089186744430127,-0.12312319674409734,5503.861509156838,2751.9303808554623,5031.352402711526,0.34369808435440063,1.0001255177916624,1960000,1599,48,1145.4092419147491,0.010533333333333334,0.0,3.3333333333333335e-05,65.33914538725612,0.0,0.92,1477.6956241116814,1163.15
49,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1710,-0.0006175936022116683,-0.13266103151851358,13884.179650996282,6942.089176236666,8826.730022469545,-2.568608283996582,0.9997951204578082,2000000,1635,49,1169.3054208755493,0.022166666666666668,0.0,0.00013333333333333334,65.23065485584245,0.0,0.87,1379.6804353019336,1155.31
50,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1710,-0.0001714440458901943,-0.10999414110078644,10951.782497699443,5475.8910645705,7503.200681480995,-5.755823612213135,0.9996489097674688,2040000,1668,50,1192.9003839492798,0.027166666666666665,0.0,0.0001,65.14099380074927,0.0,0.86,1112.5897712038663,1153.54
51,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1707,5.2075678309521235e-05,-0.13722043116218768,7299.803439937494,3649.9017672514306,5560.875678575956,2.3974881172180176,0.9997978636469597,2080000,1704,51,1218.170823097229,0.010766666666666667,0.0,3.3333333333333335e-05,65.10733480189504,0.0,0.88,1113.8994962507286,1164.28
52,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1707,-0.00010589767495194116,-0.13320239512966228,16996.066242980956,8498.032967181083,9871.601721582658,-4.2308783531188965,1.0002305808739784,2120000,1738,52,1241.6300268173218,0.034633333333333335,0.0,0.00013333333333333334,65.2811718398969,0.0,0.89,929.2802261701568,1160.87
53,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1706,-0.000590758538321377,-0.15214425903768874,14020.062410794771,7010.030611537053,8757.657226445124,-4.653252124786377,0.9999450682829588,2160000,1775,53,1265.6591968536377,0.024233333333333332,0.0,0.00013333333333333334,64.95132477384988,0.0,0.87,806.2318293191803,1160.71
54,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1707,-0.00032024792028376116,-0.16781870310600752,7463.981896072779,3731.990617664044,5491.355721224271,3.7460315227508545,0.9996576184645677,2200000,1807,54,1288.7173171043396,0.008166666666666666,0.0,0.0,66.69269319727327,0.0,0.86,854.091427737362,1151.93
55,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1706,-0.0008223445342782025,-0.20864809784942712,4030.461291816907,2015.2298169747378,3924.4120309487366,1.9743930101394653,0.9998291954016074,2240000,1842,55,1312.4870519638062,0.0109,0.0,3.3333333333333335e-05,66.14647591805375,0.0,0.88,1208.252363965193,1154.05
56,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1705,-0.00013414198571505646,-0.23239435679637468,12182.956917356834,6091.478298343756,8281.869874338003,-3.1786913871765137,0.9999479680107191,2280000,1877,56,1336.4774928092957,0.03203333333333333,0.0,0.0001,65.18724567854082,0.0,0.91,1303.5200878644239,1155.12
57,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1706,-1.475540656172551e-05,-0.20552868830660978,5285.8934805454355,2642.9467358515813,4329.863143920898,2.7779288291931152,0.9996793220440546,2320000,1910,57,1359.63716506958,0.006233333333333333,0.0,0.0,67.24487287185116,0.0,0.93,1198.6413947351434,1161.23
58,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1704,-0.0004504359557475441,-0.19681372359777108,7126.457076146053,3563.2280980525875,5806.915771601751,1.5360510349273682,1.0000202567149432,2360000,1945,58,1384.670557975769,0.017566666666666668,0.0,3.3333333333333335e-05,66.07559809293726,0.0,0.93,1123.837595596683,1163.45
59,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1703,-4.571861190458712e-05,-0.20566958509481106,4890.132172432924,2445.0660391587476,4914.354806410961,0.5664300918579102,0.9999789090874868,2400000,1981,59,1408.5347878932953,0.010533333333333334,0.0,3.3333333333333335e-05,66.75901876007188,0.0,0.93,1449.4556772841327,1156.85
60,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1703,-0.0001408810458647517,-0.16978035452178655,9096.119574796236,4548.059632227971,7352.631641955253,-3.9943528175354004,0.999919557877076,2440000,2014,60,1432.1895620822906,0.026866666666666667,0.0,0.0001,65.76301752510976,0.0,0.9,1219.8835521539513,1155.07
61,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1703,-0.00036495342643227046,-0.19087559472865018,5757.697024497008,2878.848149480575,5674.730757786678,0.8260521292686462,0.9999421371481357,2480000,2050,61,1456.0932977199554,0.017166666666666667,0.0,3.3333333333333335e-05,65.21100710800243,0.0,0.9,1210.7501872107016,1156.78
62,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1702,-0.0007558764694318271,-0.16371181928194486,10580.503910788511,5290.2511945479955,7264.3296582931125,-3.513416290283203,1.0003110719032777,2520000,2085,62,1479.9064087867737,0.0242,0.0,0.0001,66.08360396095159,0.0,0.89,995.2636595525456,1153.65
63,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1702,-0.0009054227318698302,-0.13065454550803854,14045.804825924604,7022.901534153865,9437.501385771922,-3.244236707687378,1.0004974071031962,2560000,2122,63,1504.0577418804169,0.021,0.0,0.00013333333333333334,65.96116920539025,0.0,0.88,1078.5298354308582,1141.65
64,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1702,-0.0007881216121276315,-0.11454282542451834,13182.488786081167,6591.243609169202,9090.127882033128,-5.193602561950684,1.0001265380244988,2600000,2154,64,1527.562882900238,0.026766666666666668,0.0,6.666666666666667e-05,65.09561184147373,0.0,0.83,904.8699779073244,1136.97
65,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1701,-0.00032874690876222957,-0.11497679122795279,8943.385022598657,4471.69216134487,7757.952633745243,1.084137201309204,1.000185498709862,2640000,2190,65,1551.5027470588684,0.010366666666666666,0.0,3.3333333333333335e-05,66.38160260644936,0.0,0.84,957.4844217373171,1142.8
66,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1701,-0.00046063533320706576,-0.11824084314254996,12528.660945598896,6264.330013998961,8854.829520025009,-2.0995612144470215,0.9997443141081395,2680000,2222,66,1574.9112780094147,0.0238,0.0,0.0001,66.5019406572099,0.0,0.87,996.5798667305207,1152.34
67,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1699,-0.000436334751765781,-0.0682017873107002,14231.731322850936,7115.865202038105,9193.197229238656,2.792855978012085,0.999939413750783,2720000,2260,67,1600.6092779636383,0.0166,0.0,6.666666666666667e-05,65.30375064540684,0.0,0.91,1246.2880579095781,1154.74
68,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1699,-0.00013938257828927957,-0.1141710174544595,4717.210369168795,2358.605033502823,5131.192511524298,1.9646435976028442,0.9997234687973291,2760000,2293,68,1623.9308841228485,0.007,0.0,0.0,66.8714066245085,0.0,0.9,1117.6058060326516,1154.81
69,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1699,-0.0006898181211466018,-0.12024959301671538,31568.479985946266,15784.239232342059,13734.159295889047,-4.25160551071167,1.0002953621439445,2800000,2328,69,1647.744066953659,0.0451,0.0,0.00016666666666666666,63.42226912887927,0.0,0.85,836.0712352552547,1162.73
70,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1699,-0.0007263247358003774,-0.14768315967745504,11148.094438308324,5574.046510813787,8915.903089601567,2.415414810180664,0.9995349548948117,2840000,2362,70,1671.3989338874817,0.018533333333333332,0.0,6.666666666666667e-05,66.16082752841241,0.0,0.86,909.3099949989892,1163.1
71,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1699,-0.0003919714972979795,-0.1564022455770427,6455.71626156538,3227.857744432107,5644.920265589005,3.085407257080078,0.9998546111660126,2880000,2396,71,1694.937963962555,0.012466666666666666,0.0,3.3333333333333335e-05,66.08565356629842,0.0,0.86,833.6408195596424,1163.16
72,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1699,0.00017095501004801825,-0.20020960761855047,1274.5904746618025,637.2954065371782,1661.1881432557718,2.3596696853637695,1.0005836276671825,2920000,2431,72,1718.628509759903,0.008066666666666666,0.0,0.0,67.39707763370592,0.0,0.95,1549.0977063405278,1160.52
73,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1698,6.0475258177552273e-05,-0.21481101372494146,2385.6643360431376,1192.8322251539964,3608.8711181347185,1.0032589435577393,0.9999626831366466,2960000,2466,73,1742.6936259269714,0.007333333333333333,0.0,0.0,66.86971581228073,0.0,0.96,1619.952328976564,1159.25
74,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1698,-0.00020754637348895463,-0.23248141781450846,5212.129269272242,2606.0644396268403,5627.873461845594,1.5314911603927612,0.999852731747505,3000000,2501,74,1766.6088287830353,0.009433333333333334,0.0,3.3333333333333335e-05,66.75140676752348,0.0,0.95,1637.9190779684463,1154.46
75,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1696,5.599921322964992e-05,-0.22664322172028897,9806.420663119585,4903.210388447688,8381.835390726725,-0.2867814302444458,1.0003355437746415,3040000,2537,75,1791.569804906845,0.0183,0.0,6.666666666666667e-05,65.2916502735619,0.0,0.91,1496.0927380831272,1148.41
76,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1695,0.00057452020307373,-0.2509880546289377,4496.633362774971,2248.3172631190373,5247.478696402525,-2.5770692825317383,1.000028810936671,3080000,2571,76,1816.2938778400421,0.0134,0.0,6.666666666666667e-05,66.86557080818285,0.0,0.89,1386.9974488113098,1142.59
77,/Users/belle/Desktop/F23-CS260R/train_ppo_in_single_agent_env/ppo,1695,-0.00050908606764353,-0.2945403943459193,16279.249378341283,8139.624155778151,9912.33960624108,-0.2511829733848572,1.000187637981696,3120000,2607,77,1840.3915791511536,0.022866666666666667,0.0,6.666666666666667e-05,66.0985340792782,0.0,0.89,1208.9166734584394,1142.79
